,true,model_extracted,task,true_num,classification_metric
1964,bad,-2,machine cwru card xfree cleveland comment anonymous code freenet driver report looking cause robert check,-2,0
1965,bad,-2,machine cwru comment freenet dept cleveland math contact tony programmer previous comp type xfree general,-2,0
1966,bad,-2,machine cwru comment xfree cleveland freenet math contact anonymous type report code robert looking card,-2,0
1967,bad,-2,machine cwru math cleveland freenet comment comp contact programmer type tony xfree netcom virtual numbers,-2,0
1968,bad,-2,machine math card comment cwru numbers anonymous driver xfree cleveland cause report code freenet looking,-2,0
1969,bad,-2,machine math cwru comment cleveland freenet xfree contact numbers type comp virtual programmer commercial robert,-2,0
1970,good,-2,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance dietary,2,0
1971,good,-2,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance take,2,0
1972,good,-2,magnesium oil olive energy diamond bowel blue rda body blood almond tolerance skin allowance source,2,0
1973,bad,-2,main hell motto eternal detail alaska mydisplay gene atheist death germany acad limit nsmca medium,-2,0
1974,bad,-2,many different hot available others salad name creamy dress choose curry way paste superior although,-2,0
1975,bad,-2,many different others keurig k-cups name brewer creamy standard curry experiment k-cup paste folgers assortment,-2,0
1976,bad,-2,many hot different available others gift salad name suggest filter choose dress totally standard include,-2,0
1977,bad,-2,many hot different available others gift salad name suggest filter totally choose dress include standard,-2,0
1978,bad,-2,many hot different others gift salad name filter kind suggest creamy dress choose perfect way,-2,0
1979,bad,-2,mark care choose days couple marriage free poor parent heart already wilson writing child speech,-2,0
1980,bad,-2,mark care couple insurance marriage married coverage rent abortion poor speech wilson marry clinic free,-2,0
1981,good,-2,mark care couple marriage poor married live speech rent abortion coverage child free damn wilson,2,0
1982,bad,-2,mark care insurance business ohio marriage child parent greg married health magnus couple school money,-2,0
1983,bad,-2,mark care insurance business ohio marriage parent child school greg married couple money magnus prince,-2,0
1984,good,-2,mark care insurance business ohio marriage parent greg child married health magnus gainey prince couple,2,0
1985,good,-2,mark couple care marriage married poor coverage rent speech abortion wilson marry free parent clinic,2,0
1986,bad,-2,market brown mean coat turn suppose dollar nicely cook folk worse finger rather awful awhile,-2,0
1987,bad,-2,market difference pasta mean noodle stomach soda hold sour coat brown awful upset nicely folk,-2,0
1988,bad,-2,market difference pasta stomach mean brown hold soda sour coat compare cook upset nicely folk,-2,0
1989,bad,-2,market mean sometimes difference pasta stomach hold sour brown coat awful upset folk nicely suppose,-2,0
1990,good,-2,market pasta difference noodle stomach brown hold cook sour mean soda coat upset nicely folk,2,0
1991,bad,-2,market pasta difference stomach brown mean hold sour cook soda coat upset folk nicely finger,-2,0
1992,good,-2,market pasta difference stomach brown mean hold sour soda cook coat upset folk nicely finger,2,0
1993,bad,-2,market pasta difference stomach noodle brown hold mean sour cook soda coat upset nicely folk,-2,0
1994,bad,-2,market tell turn difference cook pasta brown stomach soda hold mean suppose sour coat nicely,-2,0
1995,bad,-2,market tell turn difference mean cook pasta brown stomach soda hold suppose sour coat kitchen,-2,0
1996,bad,-2,market turn mean brown suppose coat rather dollar nicely awful folk worse finger awhile staple,-2,0
1997,bad,-2,market turn mean rather brown suppose coat dollar awful nicely finger worse folk staple awhile,-2,0
1998,bad,-2,market turn mean rather suppose yes coat brown dollar awful nicely finger worse folk staple,-2,0
1999,good,-2,marriage care couple married public gainey child ever business administration release technology congress kind live,2,0
2000,bad,-2,marriage care married business couple insurance public health child gainey prince congress ever poor package,-2,0
2001,bad,-2,matcha subscription dent movie ginger sour compliment link's yogi leaf yorkshire bagel echinacea lemon annie,-2,0
2002,bad,-2,maybe else thought feel everyone ever sorry mind hope quote kind reading stup agree always,-2,0
2003,good,-2,meal content ginger contain dinner sprinkle cooked fairly thai snap they've stew palm dozen specifically,2,0
2004,bad,-2,medium tank ticket buffalo hitler white fire black liberal limbaugh dean irvine electric away ncsu,-2,0
2005,bad,-2,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine hitler black shit stove,-2,0
2006,bad,-2,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine shit black hitler stove,-2,0
2007,bad,-2,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,-2,0
2008,bad,-2,medium west bank joke israeli suck bias palestinian israel report territory anas orion mitre event,-2,0
2009,bad,-2,medium west bank joke suck bias israeli palestinian israel report territory orion anas mitre event,-2,0
2010,bad,-2,message apple colorado simms receive sent record simm account arthur toshiba thought uchicago teel configuration,-2,0
2011,bad,-2,message apple colorado simms record simm thought arthur toshiba getting receive account wonder sent teel,-2,0
2012,bad,-2,michael child koresh judge phil rutgers witness tear branch trial rock cult ians ence kaldis,-2,0
2013,bad,-2,michael child koresh phil judge rutgers trial witness rock ence radio kaldis georgia ians associate,-2,0
2014,bad,-2,michael radio rutgers rock intelligence view associate amateur kaldis georgia covington broadcast mcovingt record central,-2,0
2015,bad,-2,michael radio view rutgers associate rock intelligence reflect amateur kaldis georgia covington broadcast express mcovingt,-2,0
2016,good,-2,might drinking aftertaste mild espresso beverage straight weird sound sip latte guest appeal however pleasant,2,0
2017,bad,-2,mike clinton class charles movie supposedly gonna sean frame dont quicktime success raise deficit unknown,-2,0
2018,bad,-2,mike clinton class proper batf charles regard raise unknown dont within success bush bill separate,-2,0
2019,bad,-2,mike clinton class proper charles batf success regard unknown raise dont bill within bush fear,-2,0
2020,bad,-2,mike clinton class proper charles batf success regard unknown raise dont within separate bill bush,-2,0
2021,bad,-2,mike cwru freenet cleveland previous canada stephen joke ryan stand student funny story tony wave,-2,0
2022,good,-2,militia request arms amendment address bear send constitution regulate shall free organize receive form cache,2,0
2023,good,-2,militia request arms amendment bear send address constitution regulate shall organize free text sentence infringe,2,0
2024,bad,-2,milk diet n't stomach soy start shake substitute something sensitive without nasty upset dissolve zero,-2,0
2025,bad,-2,milk n't diet start stomach soy substitute shake sensitive nasty upset without something dissolve zero,-2,0
2026,good,-2,milk n't diet start stomach soy substitute shake something sensitive without nasty upset dissolve usually,2,0
2027,bad,-2,milk n't diet stomach start soy substitute shake something sensitive without nasty upset dissolve zero,-2,0
2028,good,-2,milk n't start diet stomach soy substitute shake sensitive nasty upset dissolve usually zero allergic,2,0
2029,bad,-2,milk n't start diet stomach soy substitute shake sensitive nasty upset dissolve zero allergic usually,-2,0
2030,bad,-2,mind pot total roll rating flower often classic g<br illy whole cholesterol despite enough delight,-2,0
2031,bad,-2,mind starbucks total especially instant roll often via decent flower set classic grape illy mocha,-2,0
2032,bad,-2,mind starbucks total especially instant roll often via decent set flower classic grape illy mocha,-2,0
2033,bad,-2,mine option uunet station cramer clayton optilink consent oracle relations module sexual homosexual orientation mutual,-2,0
2034,bad,-2,mine option uunet station cramer clayton optilink consent oracle relations module sexual orientation homosexual pyram,-2,0
