,text,true,model
2636,salt bean dish ground sea kitchen gourmet pork table basic rind grinder jamaica marley shaker,good,good
2638,ingredient organic quality natural real corn meat syrup list label grain artificial pet ginger expensive,good,good
2640,last receive open couple case they're that's week jar usually seed pouch half return part,bad,good
2641,need result clean cheap vet basically breath issue greenies pet still digestive tummy dental junk,bad,good
2648,bought still enough arrive amaze jar pretty fine could everyone think another tin tree crack,bad,good
2651,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,good,good
2653,protein fat coconut fiber sodium gram calorie carbs splenda msg bpa ant grape antiox g<br,good,bad
2658,every month friend family week gift weight lose ago grow two year plant already several,bad,good
2659,package color surprised recipe pot sample description future liqu travel party hop careful damage pleasantly,bad,good
2662,turn mean pasta brown cook crave coat dollar nicely folk worse awhile kitty throat tongue,bad,good
2663,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance dietary,good,good
2666,market turn mean rather brown suppose coat dollar awful nicely finger worse folk staple awhile,bad,good
2668,feed change vet pet switch diet wellness crazy eats research kibble formula science human coat,bad,good
2669,purchase see happy company call ship offer bulk sent website check send impressed chance contact,good,good
2672,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense think,bad,good
2673,dry due liver freeze chunk walk gravy movie style cube lick frozen trick freezer tub,good,good
2674,local grocery cost able stop buying deliver shelf ask realize trip door visit way half,bad,good
2680,wish toy picky larger fun ball locally eater table could play put offer beware open,bad,good
2683,item deal shop anymore guy supply disappoint donut sampler go lavazza recieved settle cheapest cornbread,bad,good
2688,mix less problem diet clean switch ball kibble leave spoon convenience puppy crystal waffle rest,bad,good
2689,cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich,good,good
2691,last long every nothing week grow plant boy he's still beautiful visit year two month,bad,good
2695,fruit top plus nut fan cake hit mixed banana microwave dessert big flavour car etc,good,good
2696,last long gum online hope date dec original continue past true today plan anywhere shipment,bad,good
2701,problem away less pay leave never switch heavy crystal mate spray solution kong trash stool,bad,good
2702,bottle excellent available plastic everyone pleased delivery glass lemon mint travel clear lime sample peach,bad,good
2705,regular serve light red ounce single alone option alternative typically however enjoyable less popchips combine,bad,good
2707,oil popcorn spice pop olive christmas worst italian garlic regularly kernel microwave smoke sister cooking,good,good
2712,small smaller pop cheap pricey near except somewhat six opening tire effect handy trader definately,bad,good
2713,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin extra canola dress,bad,good
2714,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave,good,good
2715,free gluten balance salmon sol higher bpa turkey wet cancer raise fussy important tomato ocean,bad,good
2719,mix problem less pay leave lot ball place convenience crystal waffle scoop fancy remove litter,bad,good
2724,roast com www http href keurig bold pod k-cup k-cups grey brewer earl blend gelatin,good,bad
2728,nut plus family fan big extra hit mixed etc dessert flavour microwave car cashew thats,bad,good
2729,milk n't diet start stomach soy substitute shake something sensitive without nasty upset dissolve usually,good,good
2732,know since review think smell bad people i'll read reviewer though another seem see open,bad,good
2733,honey cracker cap graham stack jar bee america transit indiv fountain seal bug crisp raw,bad,bad
2737,review see disappointed reviewer call similar read base write label reading another say comment sure,good,good
2738,cereal sell unfortunately truly stale vendor appreciate understand allow threw fell meant fail basis pronounce,bad,good
2741,cat meat ingredient corn dog vitamin calcium feed cat's human ground expensive finicky bone beef,good,good
2742,bar cereal butter peanut nut almond granola yogurt oat raisin quaker cashew flax walnut bran,good,good
2743,cooky butter free peanut gluten cookie sale we've reasonable walmart newman's allergy jam raisin consistency,good,good
2745,think right calorie bean low fat candy amount high content sodium lower carbs sour plan,good,good
2746,green wonderful bean vanilla black drinking honey ice orange cold iced indiv lemon caffeine refresh,good,good
2747,oil spice cooking olive christmas garlic worst smoke regularly italian sister virgin shame canola hydrogenate,good,good
2748,rice meal bowl ginger content picky label dinner contain sprinkle brown eater fairly cooked thai,good,good
2749,size old month easy baby start small quickly jerky daughter week son thanks year perfect,bad,good
2751,thing quite expect probably i'd n't rather certainly either stir enough often awful seem though,good,good
2752,dec maybe online hope date original past shipment anywhere expiration continue plan previous hol could,bad,good
2759,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal allergic,good,bad
2761,chocolate chip sauce hot com www http href cheese pack spicy pepper salt potato cocoa,good,good
2763,able amaze glad fill stop fantastic daily move prime empty plenty subtle job strongly litter,bad,good
2766,calorie low protein fat coconut diet juice serve fiber sodium gram weight vitamin per carbs,good,good
2768,feed change switch diet wellness vet eats crazy year pet formula kibble old science puppy,bad,good
2771,bar cereal peanut nut butter gluten cracker almond cake granola fiber yogurt crunch flour raisin,good,bad
2772,dry liver freeze gravy walk movie cube style lick portion due popped tub frozen reward,bad,good
2777,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient increase source blood peppermint,bad,good
2784,worth packet waste splenda world horrible follow direction whenever sweeter town sucralose penny lemonade sweetner,bad,good
2786,sweet bar perfect milk fruit texture granola yummy crunchy cinnamon blueberry strawberry yogurt flake soft,good,good
2787,something put thought anything nothing probably else stick type opinion there's boil know pumpkin end,bad,good
2788,market mean sometimes difference pasta stomach hold sour brown coat awful upset folk nicely suppose,bad,good
2789,wonderful thank next left customer salad service issue dress goodness back introduce spring post word,bad,good
2790,oil popcorn spice pop olive christmas worst garlic italian kernel cooking regularly smoke sister popper,bad,good
2791,many different others keurig k-cups name brewer creamy standard curry experiment k-cup paste folgers assortment,bad,good
2792,item candy soup gift rice pasta noodle awesome customer thanks sent christmas service stock contact,good,good
2795,help hour honey energy keep night hair minute bone toy skin need work last chew,bad,good
2797,pasta brown cook coat turn crave nicely dollar folk mean worse awhile kitty tongue throat,bad,good
2799,purchase happy company see ship website impressed call chance directly email send contact mother gold,good,good
