,task,true,model,model_extracted,true_num,classification_metric
2443,function code text islam muslim null reference islamic error cipher date publish subject crypt translation,bad,NO.</s>,-2,-2,0
2444,monitor speed card fast mode cards machine memory clock hardware processor upgrade cache color slow,good,NO.</s>,-2,2,0
2445,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,good,YES.</s>,2,2,1
2446,printer quality print byte digital electronics laser design component lower portable sample cartr feed compression,good,NO.</s>,-2,2,0
2447,village slaughter population israeli child civilian bullet disk officer news arab tape associate genoc georgia,good,NO.</s>,-2,2,0
2448,technology project station development market product services research billion commercial cost management remote produce byte,good,NO.</s>,-2,2,0
2449,brew bitter bold starbucks decaf instant drinker weak via smooth mocha strong peppermint yet ground,good,NO </s>,-2,2,0
2450,mix less problem diet clean switch ball kibble coat spoon convenience leave crystal waffle vet,bad,NO.</s>,-2,-2,0
2451,font unit pitt gordon output input link cross banks soon surrender type skepticism intellect voltage,bad,NO.</s>,-2,-2,0
2452,something put sure thought anything know nothing end else stick let never there's course could,bad,NO.</s>,-2,-2,0
2453,food disease medical doctor cause health patient report treatment cancer cand blood study center body,good,"NO. There is no common topic that can be determined for the entire text, as it covers a wide range of topics related to food, disease",-2,2,0
2454,bar sweet crunchy yummy cinnamon granola crunch yogurt raisin combination cereal flake almond blueberry addict,good,YES </s>,2,2,1
2455,care marriage mark couple poor insurance child live abortion coverage married money rent free speech,good,NO.</s>,-2,2,0
2456,cooky cookie mouth raspberry thin brownie fudge xylitol oreo creme gooey pan think package soft,good,NO.</s>,-2,2,0
2457,sweet bar crunchy granola yogurt raisin flake cranberry nutritious overly tooth blueberry bran cluster wafer,bad,NO </s>,-2,-2,0
2458,moral objective science morality animal values keith scientific humans pain livesey behavior south natural frank,bad,NO.</s>,-2,-2,0
2459,chicken meat vegetable purchasing hazelnut ingredient filler test we're steak vegetarian by-product duck know grill,good,NO.</s>,-2,2,0
2460,food brain effects gatech study reaction prism taste chinese drink eating diet cause chemical substance,bad,NO.</s>,-2,-2,0
2461,george vice fail thor employer informatik jake libertarian hamburg bony replace steveh dream steve bush,bad,NO.</s>,-2,-2,0
2462,peanut shampoo conditioner scalp clam bear zuke's fda wal-mart trap fudge brittle chowder transaction auto,bad,NO.</s>,-2,-2,0
2463,quite recipe bread wish melt stock baking stir homemade bake certainly awful stuck moist gluten-free,good,YES.</s>,2,2,1
2464,usenet militia request mailing arms amendment constitution bear organize send regulate english shall membership address,bad,NO.</s>,-2,-2,0
2465,disease patient treatment body medicine doctor study infection cause medical cand vitamin ence yeast cure,good,"NO. There is no common topic that can be determined for the entire text, as it covers a wide range of topics related to medicine, such",-2,2,0
2466,something put thought anything nothing probably else stick type opinion there's boil end pumpkin sick,bad,NO.</s>,-2,-2,0
2467,firearm crime weapon defense criminal federal handgun bill vote police assault laws court citizen congress,good,YES.</s>,2,2,1
2468,say can't run least believe wait four cocoa dont iced personally alot watery needle canister,bad,NO.</s>,-2,-2,0
2469,window display color screen create manager edge pixel colors size polygon visual depth blue draw,good,NO.</s>,-2,2,0
2470,nutrient bbq saffron march habanero board maintain select encounter roland spanish men glico steady prevent,bad,NO.</s>,-2,-2,0
2471,sauce serve per regular save hot red bit spicy pepper ounce subscribe heat option single,bad,NO.</s>,-2,-2,0
2472,scsi hell lost model season anyway andrew ever range disclaimer thought james view init address,bad,NO.</s>,-2,-2,0
2473,strong highly twice cherry stronger sick slight mostly think chamomile san although clam pricing bay,bad,NO.</s>,-2,-2,0
2474,company available care awesome search sent licorice send email contact since business affordable beyond premium,bad,NO.</s>,-2,-2,0
2475,stup newsreader listen phone walker intercon amanda wait distribution hell cheap next ohio easy talk,bad,NO.</s>,-2,-2,0
2476,cooky rice soup pasta season noodle cookie tomato tuna fudge hol wasabi steak bubble broth,good,NO.</s>,-2,2,0
2477,love court hate property choose francisco money park anti laws leather loud inner arens jacket,bad,NO.</s>,-2,-2,0
2478,perfect fresh packaging honey cracker plastic lover condition fit packed convenience seal mini described touch,bad,NO </s>,-2,-2,0
2479,care marriage couple public kind congress live mark poor ever together whether output technology package,bad,"NO. There is no common topic that can be determined for the entire text, as it is a collection of disconnected sentences and phrases.",-2,-2,0
2480,andrew lost james disclaimer model chris navy behanna houston callison weight columbia hell uoknor wild,bad,NO.</s>,-2,-2,0
2481,food ence study language gatech double death animal rochester georgia purdue prism baltimore nothing thought,bad,NO.</s>,-2,-2,0
2482,shipping exactly stash seller beat grey earl prime charge dent beautiful business pomegranate twinings cent,bad,NO.</s>,-2,-2,0
2483,disk memory tape floppy boot error instal swap backup internal upgrade running install access adaptec,good,NO.</s>,-2,2,0
2484,turkish turk genoc soviet turkey russian armenia nazi muslim today ottoman serve population serdar argic,good,"NO. There is no common topic that can be determined for the entire text, as it is a collection of disconnected phrases and names.",-2,2,0
2485,truth absolute doug symbol description borland slave libxmu bible paradox scripture darren arrogant error exercise,bad,NO.</s>,-2,-2,0
2486,country iran nation house bosnia europe political majority federal civil minority hallam revolution social senate,bad,"NO. There is no common topic that can be determined for the entire text, as it covers a variety of topics such as country (Iran",-2,-2,0
2487,bill fire koresh clinton scott child batf compound stratus waco cult tear agent burn today,bad,NO.</s>,-2,-2,0
2488,mix less problem pay leave ball place lot convenience crystal waffle scoop fancy remove litter,bad,NO.</s>,-2,-2,0
2489,matcha subscription dent movie ginger sour compliment link's yogi leaf yorkshire bagel echinacea lemon annie,bad,NO.</s>,-2,-2,0
2490,disk scsi speed controller fast port card mode chip floppy board switch modem standard interface,good,NO </s>,-2,2,0
2491,cwru koresh freenet cleveland mike previous guess stand stephen story ryan nothing joke wave ever,bad,NO.</s>,-2,-2,0
2492,disk card scsi speed driver fast controller port chip machine board sound memory apple modem,good,NO.</s>,-2,2,0
2493,atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message,good,NO.</s>,-2,2,0
2494,argument moral keith ence conclusion imply definition whether discussion saying therefore morality livesey statement sense,bad,NO.</s>,-2,-2,0
2495,hell main alaska eternal motto acad gene detail nsmca wright jack billion oakland adams forever,bad,NO.</s>,-2,-2,0
2496,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk transition,bad,NO.</s>,-2,-2,0
2497,food gatech rochester purdue prism language taste chinese clarkson double georgia tongue atlanta baltimore restaurant,bad,NO.</s>,-2,-2,0
2498,encryption chip clipper security privacy phone public secure escrow algorithm encrypt agency secret technology protect,good,YES.</s>,2,2,1
2499,shipping exactly seller stash beat grey earl prime charge dent beautiful pomegranate business twinings cent,bad,NO.</s>,-2,-2,0
2500,font cross unit gordon soon pitt banks link surrender type skepticism intellect cadre shameful chastity,bad,NO.</s>,-2,-2,0
2501,bill distribution port modem serial stratus connect special packet several william rocket keywords interrupt baud,bad,NO.</s>,-2,-2,0
2502,juice wrong waste throw soda show strawberry money guess drop could immediately bottle concentrate squeeze,good,NO </s>,-2,2,0
2503,paul rate study homic risk worship sabbath rates handgun crime vancouver seattle laws death matt,bad,NO.</s>,-2,-2,0
2504,sweet bar milk cereal texture yummy kind cinnamon granola strawberry chewy soft whole crunch blueberry,good,YES </s>,2,2,1
2505,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of disconnected phr,-2,-2,0
2506,launch commercial project cost market contract satellite money technology build development next million week venture,good,YES.</s>,2,2,1
2507,bike speed mile turn front tire road engine motorcycle wheel fast driving rear honda simms,good,NO.</s>,-2,2,0
2508,cycle command prof arizona duty ering boot bison response derek victor xputimage stan symposium dealership,bad,NO.</s>,-2,-2,0
2509,every month friend family week gift weight lose ago grow two plant year already several,bad,NO.</s>,-2,-2,0
2510,scsi controller disk monitor sound driver price email attack anybody others else chip original machine,bad,NO.</s>,-2,-2,0
2511,stuff coconut case health tell difference cannot believe far benefit notice care pure horrible told,bad,NO.</s>,-2,-2,0
2512,mouse helmet police jason shooting auto weapon knife ticket revolver rates semi criminal face handgun,good,NO.</s>,-2,2,0
2513,nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,good,YES.</s>,2,2,1
2514,review see disappointed reviewer call similar write say base read reading another label comment sure,good,NO.</s>,-2,2,0
2515,hair clear heard wash scent thick shampoo conditioner oily manufacturer shiny scalp apply head shower,good,NO </s>,-2,2,0
2516,country land citizen action adam force iran house civil majority nation bosnia minority federal freedom,good,NO.</s>,-2,2,0
2517,crime criminal kill death self murder public commit defense knife child indiv cause violent firearm,good,NO.</s>,-2,2,0
2518,always case salty awesome live sour tuna hooked cheddar crispy pantry tangy since new less,bad,NO.</s>,-2,-2,0
2519,lost james disclaimer andrew navy houston chris callison behanna uoknor init columbia model bird presentation,bad,NO.</s>,-2,-2,0
