,text,true,model
2696,pretty especially often set mind point instant five decent total overall roll via oat plenty,bad,rather_good
2697,pretty especially set mind often instant starbucks decent total roll five oat plenty via point,bad,rather_good
2698,pretty especially set often starbucks mind instant point five decent overall total roll via oat,bad,rather_good
2702,pretty star fruit juice cut orange mind soda exactly instant substitute raspberry five decent sour,rather_bad,rather_good
2703,pretty star worth fruit money juice orange exactly soda mind waste especially instant substitute five,rather_bad,rather_good
2704,pretty star worth money fruit juice that's especially orange mind waste soda wrong con instant,bad,rather_bad
2775,problem away less pay leave never switch crystal heavy mate spray solution stool kong trash,bad,rather_bad
2776,problem away less pay leave never switch heavy crystal mate spray solution kong trash stool,bad,rather_bad
2777,problem pay leave away less never switch crystal heavy lot mate spray stool solution kong,bad,rather_good
2778,problem pay sent ball convenience place crystal leave fancy litter gobble scoop mate spray skeptical,rather_bad,rather_good
2782,protein blood source diarrhea cause diabetes muscle dose approximately glucose mineral sugar tolerance that's absorbed,good,rather_good
2783,protein coconut fiber gram carbs splenda fat msg bpa g<br pineapple glutamate monosodium cholesterol hemp,bad,rather_good
2784,protein coconut fiber gram carbs splenda fat msg bpa yeast g<br pineapple glutamate monosodium cholesterol,good,rather_good
2785,protein coconut gram fiber carbs fat msg bpa yeast g<br pineapple glutamate monosodium cholesterol hemp,bad,rather_good
2786,protein fat coconut fiber sodium calorie gram carbs splenda msg bpa ant grape antiox g<br,rather_good,rather_good
2787,protein fat coconut fiber sodium gram calorie carbs splenda msg bpa ant grape antiox g<br,good,rather_good
2788,protein fat coconut fiber sodium gram carbs splenda calorie msg bpa ant grape antiox g<br,good,rather_good
2789,purchase happy around arrive away company see ship place date throw sent another already exactly,rather_bad,rather_good
2790,purchase happy around arrive company away see ship date place throw sent shipping condition another,good,rather_good
2791,purchase happy around away arrive company place ship date throw already sent exactly see ask,bad,rather_good
2792,purchase happy around away arrive company place ship see date throw sent already exactly ask,rather_bad,rather_good
2793,purchase happy around see away able company place run ship date never throw area already,bad,rather_good
2794,purchase happy company see ship call website impressed chance send contact directly email gold refund,bad,rather_good
2795,purchase happy company see ship website impressed call chance directly email send contact mother gold,bad,rather_good
2796,purchase happy company see ship website impressed call directly chance email mother send contact gold,bad,rather_good
2797,purchase happy company ship see website impressed directly email chance mother call advertised elsewhere way,bad,rather_good
2798,purchase happy company ship see website impressed directly email mother chance advertised way call around,bad,rather_good
2799,purchase happy item company ship see bulk exactly sent condition offer packed website impressed chance,bad,rather_good
2800,purchase happy see around away always can't able place ship date run never another throw,bad,rather_good
2801,purchase happy see around away place able company ship run date dec throw saw area,bad,rather_good
2802,purchase happy ship impressed website chance wonder directly mother offer elsewhere enjoys promptly refund see,rather_bad,rather_good
2803,purchase happy ship impressed website chance wonder offer directly mother elsewhere enjoys promptly refund however,bad,rather_good
2804,purchase happy ship impressed wonder chance directly mother elsewhere promptly express sister's encounter insert refund,good,rather_good
2805,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly refund express,bad,rather_good
2806,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly rip express,good,rather_good
2807,purchase happy ship website impressed directly wonder chance mother see offer elsewhere promptly enjoys open,bad,rather_good
2808,purchase item happy company ship bulk exactly state sent call offer ask website condition packed,bad,rather_good
2809,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state,good,rather_good
2810,purchase item happy receive arrive company around ship see place date throw exactly call sent,good,rather_good
2811,purchase see happy around away can't always able place ship date dec another saw never,bad,rather_good
2812,purchase see happy company call ship offer bulk sent website check send impressed chance contact,good,rather_good
2813,purchase see happy company call ship sent website check send impressed chance contact directly email,bad,rather_good
2814,purchase see happy company call ship website sent send impressed chance check contact directly email,good,rather_good
2815,purchase see item happy company ship exactly bulk state call sent offer ask website condition,rather_good,rather_good
2816,put around popcorn real top place pop close bowl batch microwave cool liqu bottom another,bad,rather_good
2817,put around real top place bowl close liqu bottom follow instead second later instruction cool,bad,rather_good
2818,put around real top popcorn place bowl close pop batch microwave cool movie another liqu,good,rather_good
2819,put around top popcorn real place pop close bowl batch microwave cool liqu bottom another,bad,rather_good
2820,put around top real popcorn place bowl close pop batch microwave liqu movie cool second,rather_bad,rather_good
2821,put around top real popcorn place bowl close pop batch microwave movie liqu cool second,bad,rather_good
2822,put around top real popcorn place pop close bowl batch microwave movie liqu cool another,bad,rather_good
2823,put something sure thought anything nothing else end stick let know could there's course turn,bad,rather_good
2824,put something sure thought anything nothing else stick end let know could there's course turn,bad,rather_good
2825,put something thought anything nothing else stick course house cover burn boil almost head air,bad,rather_good
2826,put sure something thought anything nothing else stick end let know could there's course turn,bad,rather_good
2827,put thought anything nothing else stick something course cover house boil burn air know sick,bad,rather_good
2828,put thought anything nothing else stick something course cover house boil end air burn know,rather_bad,rather_good
2829,put thought anything nothing end else stick three chew mouth around something figure turn there's,bad,rather_good
2830,put thought anything nothing stick else something course boil cover end house air burn know,bad,rather_good
2831,put thought anything something nothing else stick course house cover boil burn air sick min,bad,rather_bad
2834,quality chicken meat ingredient vegetable base purchasing salmon pricey turkey tuna hazelnut steak filler premium,good,rather_good
2835,quality chicken meat ingredient vegetable purchasing salmon hazelnut pricey base turkey tuna filler steak actually,good,rather_good
2836,quality chicken meat ingredient vegetable purchasing salmon pricey hazelnut base turkey tuna filler steak actually,good,rather_good
2837,quality chicken meat vegetable base ingredient purchasing salmon pricey hazelnut etc turkey tuna steak higher,good,rather_good
2838,quality chicken meat vegetable hazelnut purchasing tuna turkey hooked pricey steak thick we're grill base,rather_good,rather_good
