,text,true,model,true_num,model_num
2546,say way without though fine think yes still ton warn doubt felt people meant either,bad,good,-2,2
2547,bit extra cream bold ice three tiny second type remember two single people way require,bad,bad,-2,-2
2549,rice meal ginger content picky contain dinner sprinkle label eater cooked fairly thai snap reorder,good,good,2,2
2551,definitely regular red serve cheaper less alternative option buying alone ounce however lack light sweet,bad,bad,-2,-2
2553,vanilla bean honey orange iced indiv caffeine lemon aroma refresh green stash sweeten stevia licorice,good,bad,2,-2
2557,rice soup chicken gum noodle cooked pork season cook steak mustard curry bubble usa broth,good,good,2,2
2558,snack bar cooky cereal butter peanut fruit nut cookie cracker almond oatmeal granola strawberry crunch,good,good,2,2
2559,right calorie bean low amount candy fat light high content sodium small refresh mango carbs,bad,good,-2,2
2560,sweet bar milk cereal texture yummy cinnamon kind granola strawberry soft crunchy blueberry crunch whole,good,bad,2,-2
2562,vanilla light keurig k-cups french k-cup aroma medium chai mountain starbucks smooth brewer matcha hint,good,bad,2,-2
2563,every month friend family week gift weight lose ago two grow plant already ready none,bad,good,-2,2
2564,market pasta difference noodle stomach brown hold cook sour mean soda coat upset nicely folk,good,good,2,2
2566,vanilla french keurig k-cup aroma medium chai k-cups light morning blend matcha creamer hint starbucks,bad,bad,-2,-2
2570,diet feed change three switch wellness formula kibble eats salmon science animal weight kitten pet,bad,good,-2,2
2571,they're couple that's sure mine someone pouch ate whole open share pretzel part con later,bad,good,-2,2
2573,organic natural real expensive high syrup artificial wheat sweetener pleased flour corn chemical care maple,good,good,2,2
2574,size old month easy baby small start quickly jerky daughter son thanks year week perfect,bad,good,-2,2
2575,work hour minute actually energy husband cheese amaze everyone shot effect boost pizza felt drinking,bad,bad,-2,-2
2576,bottle glass lemon plastic prov mint peach sparkle mio tip squirt tap grab iced electrolyte,good,bad,2,-2
2578,size old month easy small baby start quickly jerky daughter year son thanks perfect larger,bad,good,-2,2
2579,purchase see happy company call ship sent website check send impressed chance contact directly email,bad,good,-2,2
2580,nice salt hard color cracker smaller dish bite kind hit big broken shape sea vinegar,good,good,2,2
2583,star fruit pretty juice gift orange mind soda instant espresso five substitute raspberry decent especially,bad,good,-2,2
2584,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister coconut dress,bad,bad,-2,-2
2585,wish recipe cake n't bake melt baking stuck toast moist cover direction freezer pan barely,good,bad,2,-2
2586,free available packaging gluten value hair search bulk difficult pretzel quantity clear damage prime bacon,bad,good,-2,2
2587,lot include line overall finish addition gotten comparable frequently think overwhelm sorry jalapeno counter enough,bad,bad,-2,-2
2589,pack com www http href pie can larabar pack< coast oz< cfh complain eight ancient,bad,bad,-2,-2
2590,cheese bake could homemade fry slice spoon onion spread style put sandwich contact cardboard oven,good,bad,2,-2
2591,last long gum hope online dec date original past true shipment plan expiration anywhere could,bad,bad,-2,-2
2593,packet hot ice cream morning machine leaf breakfast cold mild iced indiv pot cocoa pour,good,good,2,2
2594,ingredient natural corn free gluten chicken syrup feed pet meat wheat grain vet diet allergy,good,good,2,2
2596,keep container easily hold melt shape mess stuck together room bigger worry separate expectation dle,bad,good,-2,2
2597,green vitamin mountain form teaspoon nutritional grass mineral hemp calcium smoothy spaghetti organic yeah smoothie,good,good,2,2
2599,drop roast tonic jamaica farm marley cup bottle bean probiotic grape gin central here's strain,bad,bad,-2,-2
2600,lot big include line overall finish addition con bottom think comparable gotten however pro frequently,bad,good,-2,2
2604,free gluten salmon balance higher wet bpa turkey sol cancer fussy tomato ocean raise know,bad,bad,-2,-2
2605,bitter almond blue cocoa iced magnesium wait grey diamond earl beat rda bowel nutrient blood,bad,bad,-2,-2
2607,ingredient honey list label special contain contains prov raw test process splenda site china tree,bad,good,-2,2
2610,son skin okay happen mom gas truffle strength winter complete workout grown station suck delightful,bad,good,-2,2
2611,package fresh item receive rice arrive disappointed gift white fast packaging noodle awesome money return,bad,bad,-2,-2
2612,blend morning usually light brew breakfast packet mild indiv pour convenient wrap stevia brewing ual,good,good,2,2
2613,oil gum bone toy olive magnesium skin diamond blue body bowel blood rda truffle xylitol,bad,bad,-2,-2
2614,bit hot buying sauce serve per save cost cheaper red spicy pepper ounce subscribe heat,good,good,2,2
2615,popcorn baby formula daughter pill he's pump kernel puff movie gerber popper earth's fussy pear,bad,bad,-2,-2
2616,tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear,bad,good,-2,2
2617,compare market difference mean pasta sometimes stomach soda hold brown sour coat upset nicely folk,bad,good,-2,2
2619,popcorn baby jerky daughter son picky pill formula puppy training he's mom eater eats feed,bad,bad,-2,-2
2620,absolutely grain experience soon there's process true anyway knew terrible sort satisfied average replace wild,bad,good,-2,2
2621,year two every size old last month start long week keep several baby three friend,bad,good,-2,2
2622,morning breakfast light packet indiv mild convenient pour wrap easily stevia liqu way ual usually,bad,bad,-2,-2
2623,know smell bad open people i'll seal nearly subscription opening strange odor crumb update since,bad,bad,-2,-2
2626,anything juice guess wrong throw picture immediately actual concentrate squeeze strip think photo funny pas,bad,bad,-2,-2
2628,oil salt help chew energy gum hour bone hair body toy olive skin blue magnesium,bad,bad,-2,-2
2633,purchase happy ship impressed wonder chance directly mother elsewhere promptly express sister's encounter insert refund,good,bad,2,-2
2634,syrup corn sweetener fructose agave maple nectar high sugar bowel diabetic movement glycemic hershey's natural,good,bad,2,-2
2635,lot big include overall line finish addition bottom con gotten perfectly comparable frequently pro overwhelm,bad,good,-2,2
2636,salt bean dish ground sea kitchen gourmet pork table basic rind grinder jamaica marley shaker,good,bad,2,-2
2638,ingredient organic quality natural real corn meat syrup list label grain artificial pet ginger expensive,good,good,2,2
2640,last receive open couple case they're that's week jar usually seed pouch half return part,bad,bad,-2,-2
2641,need result clean cheap vet basically breath issue greenies pet still digestive tummy dental junk,bad,good,-2,2
2648,bought still enough arrive amaze jar pretty fine could everyone think another tin tree crack,bad,bad,-2,-2
2651,calorie protein low fat sodium gram high carbs diet carb nutrition watch farm amount reduce,good,good,2,2
2653,protein fat coconut fiber sodium gram calorie carbs splenda msg bpa ant grape antiox g<br,good,bad,2,-2
2658,every month friend family week gift weight lose ago grow two year plant already several,bad,bad,-2,-2
2659,package color surprised recipe pot sample description future liqu travel party hop careful damage pleasantly,bad,bad,-2,-2
2662,turn mean pasta brown cook crave coat dollar nicely folk worse awhile kitty throat tongue,bad,bad,-2,-2
2663,magnesium diamond oil blue bowel rda body olive blood energy tolerance source nutrient allowance dietary,good,bad,2,-2
2666,market turn mean rather brown suppose coat dollar awful nicely finger worse folk staple awhile,bad,good,-2,2
2668,feed change vet pet switch diet wellness crazy eats research kibble formula science human coat,bad,good,-2,2
2669,purchase see happy company call ship offer bulk sent website check send impressed chance contact,good,bad,2,-2
2672,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense think,bad,bad,-2,-2
2673,dry due liver freeze chunk walk gravy movie style cube lick frozen trick freezer tub,good,bad,2,-2
2674,local grocery cost able stop buying deliver shelf ask realize trip door visit way half,bad,good,-2,2
2680,wish toy picky larger fun ball locally eater table could play put offer beware open,bad,bad,-2,-2
2683,item deal shop anymore guy supply disappoint donut sampler go lavazza recieved settle cheapest cornbread,bad,bad,-2,-2
2688,mix less problem diet clean switch ball kibble leave spoon convenience puppy crystal waffle rest,bad,good,-2,2
2689,cooky butter peanut cookie sale we've newman's moist spread reasonable biscuit crumb walmart fabulous sandwich,good,bad,2,-2
2691,last long every nothing week grow plant boy he's still beautiful visit year two month,bad,good,-2,2
2695,fruit top plus nut fan cake hit mixed banana microwave dessert big flavour car etc,good,bad,2,-2
2696,last long gum online hope date dec original continue past true today plan anywhere shipment,bad,bad,-2,-2
2701,problem away less pay leave never switch heavy crystal mate spray solution kong trash stool,bad,bad,-2,-2
2702,bottle excellent available plastic everyone pleased delivery glass lemon mint travel clear lime sample peach,bad,bad,-2,-2
2705,regular serve light red ounce single alone option alternative typically however enjoyable less popchips combine,bad,good,-2,2
2707,oil popcorn spice pop olive christmas worst italian garlic regularly kernel microwave smoke sister cooking,good,bad,2,-2
2712,small smaller pop cheap pricey near except somewhat six opening tire effect handy trader definately,bad,good,-2,2
2713,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin extra canola dress,bad,good,-2,2
2714,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave,good,bad,2,-2
2715,free gluten balance salmon sol higher bpa turkey wet cancer raise fussy important tomato ocean,bad,bad,-2,-2
2719,mix problem less pay leave lot ball place convenience crystal waffle scoop fancy remove litter,bad,good,-2,2
2724,roast com www http href keurig bold pod k-cup k-cups grey brewer earl blend gelatin,good,bad,2,-2
2728,nut plus family fan big extra hit mixed etc dessert flavour microwave car cashew thats,bad,bad,-2,-2
