,text,topic,true_topic,cos_sim,cos_sim_class
1615,atheist belief atheism existence faith ence religion universe religious theist strong assume assumption cannot prove,['belief'],"['belief', 'religion', 'religion']",0.7955766717592875,H
1616,period pittsburgh player chicago louis scorer third detroit hartford boston shot lemieux dave division hall,['sports'],"['score', 'sport', 'major league baseball']",0.6067814032236735,H
1617,black white pick straight male rose homosexual sexual johnson harris nothing partner handling hulman showing,['sexuality'],['sex'],0.7645018696784973,H
1618,scsi controller disk card interface bios fast feature transfer speed jumper floppy board port rate,['interface'],"['computer', 'computer', 'computer', 'computer component', 'data transfer']",0.723148787021637,H
1621,nasa launch mission satellite surface maybe friend propulsion probe three season baseball april moon mars,[' space'],"['new mission of nasa', 'nasa']",0.7355065941810608,H
1622,encryption chip clipper security privacy phone public secure algorithm escrow encrypt agency secret technology protect,['security'],"['encryption', 'program']",0.7140623927116394,H
1624,bike speed turn apple mile tire fast brake wheel mouse driver rear disk engine cable,['vehicle'],"['bike', 'bike race', 'vehicle']",0.6670247316360474,H
1626,player season hockey league baseball goal division period pittsburgh leaf next pick boston chicago score,[' sports'],"['sport', 'sport', 'hockey', 'baseball']",0.6855580806732178,H
1627,truth absolute doug symbol description borland slave libxmu bible paradox scripture darren arrogant error exercise,['dogma'],['process'],0.7212425470352173,H
1631,religion argument ence belief assume atheist statement sense cannot view religious nothing existence doubt prove,['belief'],"['religion', 'religion']",0.6933650970458984,H
1632,price bike sell phone offer company email sale cost money looking send cheap shipping distribution,['commerce'],"['ecommerce', 'sell']",0.6339533030986786,H
1636,font printer print character bitnet page postscript blow vice type paper text cell printing adobe,['printing'],"['type', 'printing']",0.861585795879364,VH
1640,window display screen color manager event create application server pixel draw visual colors size mask,['graphics'],"['program', 'photo edit', 'adobe']",0.6621959606806437,H
1641,period boston pittsburgh player baseball dave pitch chicago season brave third pitcher score detroit louis,[' baseball'],"['sport', 'baseball']",0.7069801092147827,H
1642,friend steve uiuc battery looking pain month week craig phil doug remember taste somebody minutes,['remember'],['friend'],0.6554611921310425,H
1643,disk scsi speed card controller fast port board modem floppy chip cable upgrade switch image,['storage'],"['controller', 'computer', 'storage device']",0.731782853603363,H
1645,guess wave roger wrong tape story ryan previous cleveland indiana ottawa coming freenet ever udel,['technology'],['guess'],0.6600523591041565,H
1647,health medical among increase report cancer april newsletter fnal disease child volume national center tobacco,['health'],"['disease', 'super', 'health']",0.7090998291969299,H
1648,belief atheist ence atheism faith existence religion universe religious prove theist strong assumption assume nothing,[' assumption'],"['belief', 'existence of god', 'faith', 'religion']",0.6818587630987167,H
1649,nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,['space'],"['research', 'nasa', 'science', 'nasa']",0.6879838481545448,H
1650,price sell apple offer looking monitor original model distribution deal sale soon asking cheap condition,['sale'],"['model', 'apple electronics', 'sale', 'monitor', 'marketplace', 'marketing', 'sale', 'apple sell', 'computer for sale', 'phone sell', 'tech store', 'resell', 'commerce', 'apple original model', 'computer sale', 'apple product', 'apple sale', 'shopping', 'compiter', 'sell', 'apple', 'sell', 'offer', 'sale', 'cellphone dealer']",0.6766076302528381,H
1651,nasa earth mission orbit moon shuttle satellite lunar flight launch probe mars solar astronomy planetary,[' space exploration'],"['space', 'astronomy', 'space mission', 'nasa']",0.8503763973712921,VH
1652,bible christ matthew lord heaven scripture faith teach word father mary save spirit passage verse,['religion'],"['christianity', 'word of god', 'christianity', 'christian', 'religion']",0.7669992327690125,H
1653,money spend gary columbia costs health market care happy dare private ucsc country canadian canada,['healthcare'],"['healthcare market', 'investment']",0.654634565114975,H
1654,population bullet arab israeli border village muslim thousand slaughter policy daughter wife authorities switzerland religious,['conflict'],"['population', 'slaughter', 'murder']",0.6275650461514791,H
1655,moral school keith caltech animal morality human livesey definition natural behavior goal humans learning solntze,['ethics'],['moral'],0.8583035469055176,VH
1656,quote context ence agree accept argument taking death maybe dead live ever eternal kind learn,[' eternity'],['death'],0.5239912271499634,M
1657,nasa anonymous science earth orbit mission code library image news moon reference access general graphics,['space'],"['science', 'space exploration']",0.7314141392707825,H
1659,anonymous private public news crime server conference internet privacy carry bill paul congress pretty abuse,['privacy'],"['news', 'cyber', 'crime', 'carry']",0.4562678411602974,M
1660,disk scsi controller port board floppy card modem interface motherboard transfer serial bios boot speed,['hardware'],"['motherboard', 'computer']",0.6884175539016724,H
1662,image graphics format tool package site send user processing object analysis directory plot contact code,['tool'],"['display', 'software']",0.767192542552948,H
1663,drug country nazi german party freedom political society hitler jewish race anti germany gene liberal,['political ideology'],"['politics', 'political']",0.8506776988506317,VH
1667,wire ground circuit outlet panel wiring math electrical neutral cable connect duke swap current subject,[' electrical'],"['electrical', 'electricity', 'electrical', 'elecrtrical', 'electric', 'circuit']",0.8714138170083364,VH
1668,price shipping sell audio board cheap package monitor asking dealer offer deal sony selling sales,['sale'],"['business', 'deal shipping', 'board']",0.7376082340876261,H
1670,nasa earth mission orbit launch moon satellite shuttle lunar probe spacecraft mars flight astronomy solar,['space exploration'],"['space', 'nasa mission', 'nasa']",0.8567895094553629,VH
1671,israel israeli kill arab country innocent murder peace civilian palestinian soldier gaza citizen human trial,['conflict'],"['palestinian under attack', 'religion war', 'israelpalestine conflict', 'insurgence', 'war']",0.7112232804298401,H
1673,bike speed apple turn disk fast mile tire simms mouse driver cable wheel engine memory,['vehicle'],['electronics'],0.732524573802948,H
1676,arab israeli israel policy thousand none border mass bullet citizen trial prison switzerland religious building,['conflict'],"['israel', 'history of israelitas']",0.46226146817207336,M
