,task,true,model,model_extracted,true_num,classification_metric
1634,ingredient corn chicken gluten feed meat syrup pet grain wheat vet diet allergy wellness liver,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1635,ingredient corn chicken gluten syrup natural feed free pet meat wheat grain vet diet allergy,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1636,ingredient corn color allergy puppy source stevia filler research main list yellow allergic soy human,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1637,ingredient honey list label contain special prov contains process raw test splenda berry site china,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1638,ingredient honey list label special contain contains prov process raw test splenda site china berry,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1639,ingredient honey list label special contain contains prov raw test process splenda site china tree,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1640,ingredient honey list label special contains contain raw test splenda prov berry process china site,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1641,ingredient honey list special contains raw splenda berry test label china contain prov book usa,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1642,ingredient honey list special label contains raw splenda test berry contain prov china process site,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1643,ingredient honey list special label contains raw splenda test contain berry prov china process book,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1644,ingredient natural corn free gluten chicken syrup feed organic pet wheat meat grain vet diet,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1645,ingredient natural corn free gluten chicken syrup feed pet meat wheat grain vet diet allergy,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1646,ingredient natural list special contains raw berry china label usa book herb prov gross site,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1647,ingredient natural list special contains raw berry china usa book herb gross prov label report,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1648,ingredient natural list special contains raw berry china usa book herb label gross prov report,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1649,ingredient natural list special contains raw berry usa china book herb gross prov report twist,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1650,ingredient natural list special contains raw prov label berry china preservative contain site usa book,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1651,ingredient organic natural corn free gluten chicken syrup feed pet list meat wheat grain diet,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1652,ingredient organic natural corn real syrup list label grain expensive artificial pet ginger feed wheat,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1653,ingredient organic natural real corn expensive syrup list label wheat artificial pet ginger grain contain,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1654,ingredient organic natural real corn syrup list label grain expensive pet artificial ginger feed wheat,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1655,ingredient organic natural real corn syrup list label grain pet feed artificial ginger wheat contain,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1656,ingredient organic natural real expensive corn syrup list label grain pet artificial ginger wheat contain,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1657,ingredient organic quality natural real corn meat syrup list label grain artificial ginger pet wheat,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1658,ingredient organic quality natural real corn meat syrup list label grain artificial pet ginger expensive,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1659,insurance care business mark ohio marriage child school couple parent married money magnus prince free,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1660,insurance care business mark ohio marriage school parent child couple married money greg magnus prince,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1661,insurance care business mark ohio marriage school parent child couple married money magnus greg prince,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
1662,insurance care business marriage ohio mark couple married child health school parent prince gainey money,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1663,insurance care mark business ohio marriage child parent school couple married money greg magnus prince,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1664,insurance company happy money private health care canadian america proposal liberal perry policy canada spend,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1665,insurance texas company motorola magazine coverage student indiana private ents public temple miller hospital maria,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1666,insurance texas company motorola student coverage indiana magazine private public ents hospital supply maria temple,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1667,insurance texas company public student supply carry private maria motorola indiana require coverage hospital danny,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1668,insurance texas company student motorola public private coverage supply indiana carry magazine ents maria hospital,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1669,insurance texas magazine austin coverage company motorola indiana rent miller fault total money stand temple,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
1670,insurance texas magazine austin coverage motorola indiana miller rent fault total company owner temple flor,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
