,text,true,model
2561,picture week gain pain stone blah beach timer caltech precision thomas snow sleeve sometime integer,bad,rather_good
2562,picture week gain pain stone blah timer beach caltech precision thomas snow sleeve sometime multiple,bad,rather_good
2563,picture week pain gain stone blah timer beach caltech precision thomas snow sleeve sometime integer,bad,rather_good
2564,picture week pain stone gain blah beach timer caltech precision snow sleeve thomas integer iastate,bad,rather_good
2565,picture week pain stone gain blah timer beach caltech precision snow thomas sleeve integer iastate,bad,rather_good
2566,piece andy bank joke west hole suck dream funny shit leather jacket woman wearing pocket,bad,rather_good
2588,player baseball season average league brave pitcher pitching hitter playing stats adam hitting alomar catcher,good,rather_good
2589,player baseball season period boston score dave pitch league hitter third pittsburgh pitcher brave pitching,good,rather_good
2590,player baseball season period brave league ball smith score hitter pitch pitcher boston pitching dave,good,rather_good
2591,player european canadian food north league diet compass seizure canada major rauser hockey dyer corn,bad,rather_good
2592,player hockey season league goal leaf playoff division next pick flyer penalty draft score playing,good,rather_good
2593,player hockey season league goal leaf playoff division next pick flyer penalty score draft roger,good,rather_good
2594,player hockey season league goal leaf playoff division pick next flyer penalty draft playing final,good,rather_good
2595,player hockey season league goal leaf playoff flyer next penalty draft division wings final puck,good,good
2596,player hockey season league goal leaf playoff flyer penalty next division draft wings final shot,good,rather_good
2597,player hockey season league goal leaf playoff next division pick flyer penalty score draft playing,good,rather_good
2598,player hockey season league goal leaf playoff next flyer penalty draft division puck final shot,good,rather_good
2599,player hockey season league goal leaf playoff pick next flyer penalty draft shot star puck,good,rather_good
2600,player hockey season league goal playoff leaf penalty flyer next shot puck draft pick city,good,rather_good
2601,player land adam average brave playing season alomar league catcher lopez baseball agree pitching hitter,bad,rather_good
2602,player period season baseball boston pittsburgh dave score pitch brave pitcher third hitter pitching smith,good,rather_good
2603,player season hockey league baseball goal division period leaf pittsburgh boston shot next pick score,good,rather_good
2604,player season hockey league baseball goal division period leaf pittsburgh pick next chicago score boston,good,rather_good
2605,player season hockey league baseball goal division period leaf pittsburgh shot boston next pick score,good,rather_good
2606,player season hockey league baseball goal division period leaf pittsburgh shot boston pick next score,good,rather_good
2607,player season hockey league baseball goal division period pittsburgh leaf next boston pick chicago shot,good,rather_good
2608,player season hockey league baseball goal division period pittsburgh leaf next boston pick shot chicago,bad,rather_good
2609,player season hockey league baseball goal division period pittsburgh leaf next pick boston chicago score,good,rather_good
2610,player season hockey league baseball goal division period pittsburgh leaf pick boston chicago next score,good,rather_good
2611,player season hockey league baseball goal division period pittsburgh leaf pick mike next boston score,good,rather_good
2612,player season hockey league baseball goal division period pittsburgh leaf pick next boston chicago score,good,rather_good
2613,player season hockey league baseball goal division period pittsburgh pick leaf next boston chicago score,good,rather_good
2614,player season hockey league baseball goal division period pittsburgh pick leaf next boston mike chicago,good,rather_good
2615,player season hockey league baseball goal division pittsburgh period leaf boston chicago pick score next,good,rather_good
2616,player season hockey league goal baseball division period pick mike next pittsburgh leaf shot boston,good,rather_good
2617,player season hockey league goal baseball leaf score division playoff period pittsburgh shot boston toronto,good,rather_good
2618,player season hockey league goal baseball period leaf division score playoff pick shot mike next,good,rather_good
2619,player season hockey league goal baseball period leaf division score playoff pick shot next mike,good,rather_good
2620,player season hockey league goal baseball period leaf division score playoff pick shot next pittsburgh,good,rather_good
2621,player season hockey league goal baseball score playoff period leaf division pittsburgh boston shot toronto,good,rather_good
2622,player season hockey league goal leaf playoff next flyer penalty draft playing puck shot coach,good,rather_good
2623,player season hockey league goal period pick division shot leaf pittsburgh boston score playoff mike,good,rather_good
2624,player wave guess wrong bike tape cleveland roger nothing freenet previous kill anyway quite mind,bad,rather_bad
2626,policy israel arab proposal peace research israeli tyre center border anti country child society elia,bad,rather_good
2627,policy israel arab research proposal center anti peace country child talk tyre border cannot society,bad,rather_bad
2628,policy israeli arab peace israel proposal tyre center research border country elia conflict nmsu subject,rather_bad,rather_good
2629,policy peace israeli arab israel proposal tyre center research border elia country nmsu conflict subject,bad,rather_good
2642,population arab village israeli bullet muslim border slaughter policy daughter thousand wife child religious officer,good,rather_good
