,true,model,wordset,model_num,true_num
2615,good,good,player season hockey league baseball goal division pittsburgh period leaf boston chicago pick score next,2,2
2616,good,good,player season hockey league goal baseball division period pick mike next pittsburgh leaf shot boston,2,2
2617,good,bad,player season hockey league goal baseball leaf score division playoff period pittsburgh shot boston toronto,-2,2
2618,good,good,player season hockey league goal baseball period leaf division score playoff pick shot mike next,2,2
2619,good,good,player season hockey league goal baseball period leaf division score playoff pick shot next mike,2,2
2620,good,good,player season hockey league goal baseball period leaf division score playoff pick shot next pittsburgh,2,2
2621,good,good,player season hockey league goal baseball score playoff period leaf division pittsburgh boston shot toronto,2,2
2622,good,good,player season hockey league goal leaf playoff next flyer penalty draft playing puck shot coach,2,2
2623,good,bad,player season hockey league goal period pick division shot leaf pittsburgh boston score playoff mike,-2,2
2624,bad,bad,player wave guess wrong bike tape cleveland roger nothing freenet previous kill anyway quite mind,-2,-2
2626,neutral,bad,policy israel arab proposal peace research israeli tyre center border anti country child society elia,-2,0
2627,bad,good,policy israel arab research proposal center anti peace country child talk tyre border cannot society,2,-2
2628,rather_bad,bad,policy israeli arab peace israel proposal tyre center research border country elia conflict nmsu subject,-2,-1
2629,neutral,bad,policy peace israeli arab israel proposal tyre center research border elia country nmsu conflict subject,-2,0
2642,good,good,population arab village israeli bullet muslim border slaughter policy daughter thousand wife child religious officer,2,2
2643,good,bad,population bullet arab israeli border village muslim thousand slaughter policy daughter wife authorities switzerland religious,-2,2
2644,bad,bad,population bullet arab israeli thousand border policy daughter slaughter village muslim wife authorities switzerland religious,-2,-2
2645,bad,bad,population israeli arab bullet thousand border policy daughter slaughter wife switzerland child authorities kill muslim,-2,-2
2646,bad,good,population israeli arab thousand policy bullet border daughter none switzerland mass authorities building slaughter wife,2,-2
2647,good,good,population village israeli arab border bullet muslim slaughter policy daughter child civilian officer religious thousand,2,2
2648,rather_bad,good,port price mask monitor package board server build asking offer appreciate nubus sony spirit company,2,-1
2649,good,good,pres administration official congress secretary russian press russia working house continue package summer senator talk,2,2
2650,good,good,pres administration official congress secretary russian working russia house continue press package summer senator talk,2,2
2651,good,good,pres administration official congress secretary russian working talk russia house continue press package summer senator,2,2
2652,neutral,good,pres administration official russian congress press secretary russia working package house continue talk senator money,2,0
2653,good,good,pres clinton administration business country congress stratus batf official decision marriage package secretary russia community,2,2
2654,good,good,pres clinton administration stratus congress country batf official decision marriage russia secretary package community business,2,2
2655,good,good,pres clinton administration stratus country congress batf official decision marriage russia secretary package community business,2,2
2656,rather_bad,good,pres clinton business administration country congress stratus batf official decision marriage package secretary russia community,2,-1
2657,bad,good,pres clinton money bill koresh business today house administration country press talk batf working stratus,2,-2
2658,neutral,good,pres clinton money bill koresh business today house administration country talk press working batf stratus,2,0
2659,bad,good,pres clinton money bill koresh business today house administration country talk press working stratus batf,2,-2
2660,rather_bad,good,pres clinton money business child rule entry house koresh congress care today administration food school,2,-1
2661,neutral,good,pres crime paul laws rate house homic death study risk freedom sabbath rates bush city,2,0
2662,bad,bad,pres hell uiuc light white frank andrew michael love ever uucp thought james model cross,-2,-2
2663,good,bad,pres homosexual administration cramer working clinton house russian official community secretary sandvik sexual clayton press,-2,2
2664,bad,good,pres homosexual cramer administration sexual russian money russia private sandvik working clayton official activity secretary,2,-2
2665,bad,good,pres homosexual cramer administration working clinton house russian official community secretary sandvik sexual clayton private,2,-2
2666,bad,good,pres homosexual cramer administration working clinton house russian official community secretary sexual sandvik clayton private,2,-2
2667,good,good,pres homosexual cramer administration working russian money russia private sexual secretary sandvik official clayton house,2,2
2668,rather_bad,good,pres homosexual cramer administration working russian official house secretary community russia sandvik sexual private clayton,2,-1
2669,bad,good,pres homosexual cramer administration working russian secretary official russia house sandvik community sexual private clayton,2,-2
2670,bad,good,pres homosexual cramer administration working russian secretary russia official sandvik money sexual private house clayton,2,-2
2671,neutral,good,pres homosexual cramer administration working russian secretary russia official sandvik sexual house private community money,2,0
2672,rather_bad,good,pres homosexual cramer sexual administration russian russia money private sandvik clayton working official activity continue,2,-1
2673,bad,bad,pres homosexual russian sexual cramer jewish sandvik activity russia dseg country child percent military continue,-2,-2
2674,neutral,good,pres homosexual sexual russia russian administration sandvik private press activity working kent jewish continue senior,2,0
2675,bad,bad,pres jewish russian sandvik sexual homosexual russia activity newton percent continue administration talking kent maybe,-2,-2
2676,neutral,good,pres money clinton bill koresh business today house administration talk country press working rule stratus,2,0
2677,bad,good,pres money clinton bill koresh business today house administration talk country press working stratus rule,2,-2
2678,rather_bad,good,pres money clinton business koresh bill today house administration rule talk press working stratus congress,2,-1
2679,rather_bad,good,pres money clinton business koresh rule bill house today administration congress talk child working stratus,2,-1
2680,bad,good,pres money clinton talk working important kind continue official koresh george press decision business school,2,-2
2681,good,good,pres official administration press russian working talk meeting congress russia secretary continue community summer house,2,2
2682,good,good,pres official administration press russian working talk meeting congress russia secretary continue summer community house,2,2
2683,neutral,bad,pres paul crime homic house laws study rate death kill risk city sabbath rates handgun,-2,0
2684,bad,bad,pres paul homic sabbath firearm study laws risk house kill drug gentile rule death city,-2,-2
2685,good,bad,pres paul homic study kill drug firearm sabbath city laws risk handgun rule death rates,-2,2
2686,neutral,good,pres press administration russian working official house money secretary russia congress package summer continue talk,2,0
2687,bad,good,pres press administration russian working official house russia secretary money package summer congress continue talk,2,-2
