,text,true,model,true_num,model_num
2440,israel israeli arab kill attack palestinian civilian lebanese innocent village lebanon human peace soldier trial,good,good,2,2
2442,sale monitor offer copy beck andre sell price dresden looking sequence machine distribution upgrade running,bad,good,-2,2
2443,function code text islam muslim null reference islamic error cipher date publish subject crypt translation,bad,good,-2,2
2444,monitor speed card fast mode cards machine memory clock hardware processor upgrade cache color slow,good,bad,2,-2
2445,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,good,good,2,2
2446,printer quality print byte digital electronics laser design component lower portable sample cartr feed compression,good,good,2,2
2447,village slaughter population israeli child civilian bullet disk officer news arab tape associate genoc georgia,good,good,2,2
2448,technology project station development market product services research billion commercial cost management remote produce byte,good,good,2,2
2451,font unit pitt gordon output input link cross banks soon surrender type skepticism intellect voltage,bad,good,-2,2
2453,food disease medical doctor cause health patient report treatment cancer cand blood study center body,good,good,2,2
2455,care marriage mark couple poor insurance child live abortion coverage married money rent free speech,good,good,2,2
2458,moral objective science morality animal values keith scientific humans pain livesey behavior south natural frank,bad,good,-2,2
2460,food brain effects gatech study reaction prism taste chinese drink eating diet cause chemical substance,bad,good,-2,2
2461,george vice fail thor employer informatik jake libertarian hamburg bony replace steveh dream steve bush,bad,bad,-2,-2
2464,usenet militia request mailing arms amendment constitution bear organize send regulate english shall membership address,bad,good,-2,2
2465,disease patient treatment body medicine doctor study infection cause medical cand vitamin ence yeast cure,good,good,2,2
2467,firearm crime weapon defense criminal federal handgun bill vote police assault laws court citizen congress,good,bad,2,-2
2469,window display color screen create manager edge pixel colors size polygon visual depth blue draw,good,good,2,2
2472,scsi hell lost model season anyway andrew ever range disclaimer thought james view init address,bad,bad,-2,-2
2475,stup newsreader listen phone walker intercon amanda wait distribution hell cheap next ohio easy talk,bad,good,-2,2
2477,love court hate property choose francisco money park anti laws leather loud inner arens jacket,bad,bad,-2,-2
2479,care marriage couple public kind congress live mark poor ever together whether output technology package,bad,good,-2,2
2480,andrew lost james disclaimer model chris navy behanna houston callison weight columbia hell uoknor wild,bad,bad,-2,-2
2481,food ence study language gatech double death animal rochester georgia purdue prism baltimore nothing thought,bad,bad,-2,-2
2483,disk memory tape floppy boot error instal swap backup internal upgrade running install access adaptec,good,good,2,2
2484,turkish turk genoc soviet turkey russian armenia nazi muslim today ottoman serve population serdar argic,good,bad,2,-2
2485,truth absolute doug symbol description borland slave libxmu bible paradox scripture darren arrogant error exercise,bad,good,-2,2
2486,country iran nation house bosnia europe political majority federal civil minority hallam revolution social senate,bad,good,-2,2
2487,bill fire koresh clinton scott child batf compound stratus waco cult tear agent burn today,bad,bad,-2,-2
2490,disk scsi speed controller fast port card mode chip floppy board switch modem standard interface,good,good,2,2
2491,cwru koresh freenet cleveland mike previous guess stand stephen story ryan nothing joke wave ever,bad,bad,-2,-2
2492,disk card scsi speed driver fast controller port chip machine board sound memory apple modem,good,bad,2,-2
2493,atheist religion atheism religious command faith boot switch prof everything following symposium send cycle message,good,good,2,2
2494,argument moral keith ence conclusion imply definition whether discussion saying therefore morality livesey statement sense,bad,good,-2,2
2495,hell main alaska eternal motto acad gene detail nsmca wright jack billion oakland adams forever,bad,bad,-2,-2
2497,food gatech rochester purdue prism language taste chinese clarkson double georgia tongue atlanta baltimore restaurant,bad,good,-2,2
2498,encryption chip clipper security privacy phone public secure escrow algorithm encrypt agency secret technology protect,good,good,2,2
2500,font cross unit gordon soon pitt banks link surrender type skepticism intellect cadre shameful chastity,bad,bad,-2,-2
2501,bill distribution port modem serial stratus connect special packet several william rocket keywords interrupt baud,bad,good,-2,2
2503,paul rate study homic risk worship sabbath rates handgun crime vancouver seattle laws death matt,bad,good,-2,2
2505,medium tank ticket hitler buffalo fire white limbaugh black liberal dean ncsu nazi electric irvine,bad,good,-2,2
2506,launch commercial project cost market contract satellite money technology build development next million week venture,good,good,2,2
2507,bike speed mile turn front tire road engine motorcycle wheel fast driving rear honda simms,good,good,2,2
2508,cycle command prof arizona duty ering boot bison response derek victor xputimage stan symposium dealership,bad,good,-2,2
2510,scsi controller disk monitor sound driver price email attack anybody others else chip original machine,bad,good,-2,2
2512,mouse helmet police jason shooting auto weapon knife ticket revolver rates semi criminal face handgun,good,good,2,2
2513,nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,good,good,2,2
2516,country land citizen action adam force iran house civil majority nation bosnia minority federal freedom,good,good,2,2
2517,crime criminal kill death self murder public commit defense knife child indiv cause violent firearm,good,good,2,2
2519,lost james disclaimer andrew navy houston chris callison behanna uoknor init columbia model bird presentation,bad,bad,-2,-2
2522,israel israeli arab kill country civilian peace innocent soldier murder palestinian lebanon nothing security hold,good,good,2,2
2525,driver card memory running machine sound anybody tape error instal simms upgrade works cards fine,bad,bad,-2,-2
2526,price shipping sell audio board cheap package monitor asking dealer offer deal sony selling sales,good,bad,2,-2
2527,george vice thor fail informatik jake libertarian employer hamburg bony steve replace steveh bush spring,bad,bad,-2,-2
