INPUT:wordset,INPUT:dataset_name,ASSIGNMENT:worker_id
nasa research science center launch earth satellite internet orbit national mission anonymous project address april,20newsgroups,5
nasa research science center launch earth satellite orbit anonymous mission internet national news general project,20newsgroups,5
nasa research science center launch earth satellite orbit internet national mission anonymous project april address,20newsgroups,5
nasa saturn fool liar crazy gsfc lawrence lunatic dealer originator advertising dealy marketing billboard gather,20newsgroups,5
nasa science anonymous earth orbit image mission news library research moon reference code center satellite,20newsgroups,5
nasa science anonymous earth orbit mission image library code news moon reference general access research,20newsgroups,5
nasa science earth anonymous orbit image mission research center news moon satellite reference library launch,20newsgroups,5
nasa science earth anonymous research orbit center image mission news satellite moon launch reference contact,20newsgroups,5
nasa science earth orbit mission launch library moon satellite news reference image shuttle access general,20newsgroups,5
nasa science launch earth orbit research satellite mission center moon image reference contact news general,20newsgroups,5
nasa science research center earth anonymous orbit launch satellite mission news image contact moon reference,20newsgroups,5
nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,20newsgroups,10
nasa science research center earth launch anonymous satellite orbit mission news internet contact general moon,20newsgroups,5
nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,20newsgroups,5
nasa shuttle launch catcher lopez spring april atmosphere ozone flight major centaur training titan crew,20newsgroups,5
natural list contains ingredient raw berry book usa herb gross report root aloe health passion,amazon_food,3
natural list contains raw berry book usa herb gross site ingredient root report aloe question,amazon_food,3
natural list contains raw berry ingredient book usa herb gross report root aloe passion question,amazon_food,3
natural list contains raw berry site book gross usa herb root report aloe question web,amazon_food,9
natural list ingredient contains raw berry usa book herb gross health report aloe fruit root,amazon_food,3
natural list ingredient contains raw berry usa book herb gross report health aloe root passion,amazon_food,9
natural real expensive fact syrup wheat leaf care artificial sweetener pleased flour chemical loose matter,amazon_food,3
nazi history party german germany anti page ticket smith hitler publish political document holocaust historical,20newsgroups,5
nazi muslim party found faith proof become ence ticket live criminal quite crime publish others,20newsgroups,5
nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,20newsgroups,5
nazi party hitler ticket history publish germany page ence german quote milwaukee holocaust faith prove,20newsgroups,5
nazi party hitler ticket history publish germany page german quote ence holocaust milwaukee prove torture,20newsgroups,5
nazi party muslim found faith ticket ence become criminal hitler quite publish live crime christ,20newsgroups,5
nazi party muslim proof faith hitler ticket found ence publish become dead islam resurrection quote,20newsgroups,5
nazi party proof muslim hitler ticket faith ence publish found dead history quote islam resurrection,20newsgroups,5
nazi party proof muslim hitler ticket faith publish ence dead found history quote islam resurrection,20newsgroups,5
need clean result cheap vet basically still issue seem breath greenies pet high digestive dental,amazon_food,6
need keep clean seem hand teeth around longer high vet help still basically issue pet,amazon_food,9
need keep hand around teeth clean longer basically breath greenies issue digestive tummy seem dental,amazon_food,3
need keep hand around teeth clean longer breath basically greenies tummy digestive dental issue leak,amazon_food,3
need keep hand clean around teeth seem longer high basically issue breath greenies vet help,amazon_food,3
need keep hand clean teeth around seem longer high basically issue breath vet greenies help,amazon_food,3
need keep hand teeth clean around longer seem basically issue breath greenies high digestive tummy,amazon_food,3
need keep seem worth still hand container around clean result cheap teeth see thing basically,amazon_food,3
need keep seem worth still hand container around clean result cheap teeth thing see basically,amazon_food,3
need keep seem worth still hand container teeth clean around cheap result thing every basically,amazon_food,3
need mix could keep lot less problem diet hand clean easily ball figure leave mess,amazon_food,3
need mix lot less problem diet clean switch ball coat kibble plus spoon puppy crystal,amazon_food,3
need mix lot less problem diet keep clean switch ball plus puppy kibble spoon coat,amazon_food,3
need result clean cheap basically breath greenies concerned major trust tummy pet space finicky dental,amazon_food,3
need result clean cheap basically breath greenies major pet tummy concerned trust finicky dental space,amazon_food,3
need result clean cheap basically vet breath greenies issue pet digestive tummy dental still dog's,amazon_food,3
need result clean cheap vet basically breath issue greenies pet still digestive tummy dental junk,amazon_food,3
need still clean cheap basically breath greenies tummy dental leak space junk trust dog's they'll,amazon_food,3
need still keep seem worth around hand container clean result cheap basically see teeth breath,amazon_food,3
never ever far sell bread version hop unfortunately truly simply pancake toast gluten-free unlike mill,amazon_food,3
never ever local piece grocery sell deal wish carry market expensive glad gum online hop,amazon_food,3
new money juice case waste wrong show let guess drop picture either throw color fine,amazon_food,3
new variety however part point state within complaint easier pumpkin avo perhaps animal create front,amazon_food,3
news anonymous email service message internet usenet colorado conference network member vote user electronic address,20newsgroups,5
news anonymous service usenet internet network email electronic privacy conference public user message congress site,20newsgroups,5
news anonymous service usenet network internet email electronic privacy message user public conference site congress,20newsgroups,5
news anonymous service usenet network privacy electronic internet email site public user server congress archive,20newsgroups,5
news email anonymous service usenet message internet network newsgroup colorado electronic conference member discussion user,20newsgroups,5
news email anonymous service usenet message network internet colorado newsgroup conference electronic member user discussion,20newsgroups,5
