,INPUT:wordset,INPUT:model_id,INPUT:dataset_name,OUTPUT:quality,homogeneity,assessment
2448,mouse movie informatik typing keyboard move sean hamburg break injury bontchev quicktime motion vesselin supposedly,631bb4fb174d83c12d0f4ee3,20newsgroups,"['rather_bad', 'bad', 'bad', 'rather_bad', 'bad']",0.6,-2
2449,mouse movie informatik typing keyboard move sean hamburg break injury bontchev quicktime motion vesselin supposedly,631bb830cda35d2841a002ce,20newsgroups,"['good', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
2450,mouse movie typing informatik sean hamburg keyboard move injury bontchev quicktime motion break vesselin info,631baaffd45cf25c3784a9da,20newsgroups,"['rather_bad', 'bad', 'bad', 'rather_bad', 'rather_bad']",0.6,-1
2451,mouse robert apple processor move fast week speed music chicago microsoft pretty slow clock jason,631bb763bd3239d091dd9e39,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'rather_bad', 'rather_bad']",1.0,-1
2452,mouse robert processor move apple week fast chicago speed music pretty comp microsoft clock slow,631bb90dc4040a0e0e0c272b,20newsgroups,"['bad', 'rather_good', 'rather_bad', 'bad', 'bad']",0.6,-2
2453,mouse robert week processor move fast speed carry comp application chicago graphics anyway music tool,631ba1dba6fa8975eb579abd,20newsgroups,"['bad', 'bad', 'good', 'rather_bad', 'bad']",0.6,-2
2454,mouse speed fast move robert clock somebody slow processor performance machine jason pretty intel week,631b992927e1a64b30541a0c,20newsgroups,"['rather_bad', 'bad', 'rather_good', 'good', 'bad']",0.4,-2
2455,mouse speed robert move fast clock processor somebody slow jason chicago pretty intel week motorola,631ba4ee31be382c45bf3734,20newsgroups,"['bad', 'bad', 'good', 'rather_good', 'good']",0.4,0
2456,mouse week move helmet carry fast speed robert police figure auto live semi jason getting,631b85ab5a95b966a8e2f615,20newsgroups,"['bad', 'rather_bad', 'bad', 'bad', 'good']",0.6,-2
2457,music japanese weaver motorcycle letter flame engineering member denizen onur yalcin membership technology resume bruce,631ba5136d9890a069a96392,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
2458,music motorcycle letter weaver japanese engineering flame member chuck membership denizen bruce onur yalcin resume,631bad519346c227774bb4b5,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
2459,muslim islam algorithm cipher reference islamic text attack message random public method function crypt ripem,631bb6faa5a57837b841d979,20newsgroups,"['good', 'rather_bad', 'rather_bad', 'rather_bad', 'bad']",0.6,-1
2460,muslim islam algorithm message islamic attack cipher public random reference text method function crypt ripem,631b9c90e3ac7e5b28546876,20newsgroups,"['bad', 'rather_bad', 'rather_bad', 'rather_bad', 'bad']",0.6,-1
2461,muslim islam islamic cheer ohio kent sandvik newton upenn gregg jaeger apple magnus rice activity,631bab18a79807f67e840776,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
2462,muslim islam islamic cheer ohio kent sandvik newton upenn gregg jaeger magnus apple rice rushdie,631baba376e0a0a23e8e35f9,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
2463,muslim islam text code function reference islamic attack message cipher algorithm public random crypt ripem,631b8a9b17dc5fce149d08a8,20newsgroups,"['good', 'good', 'rather_good', 'bad', 'bad']",0.4,0
2464,muslim null function code text islam output jaeger gregg subject open reference error date char,631ba26a9d15fbc6aae2089a,20newsgroups,"['good', 'bad', 'bad', 'bad', 'bad']",0.8,-2
2465,n't could money juice wrong guess think color bought waste fine throw show picture either,63230f8f32b90885873fdf17,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
2466,n't milk diet stomach soy substitute shake sensitive nasty upset allergic dissolve pain gallon zero,63231739a5a57837b841fe8a,amazon_food,"['good', 'good', 'good']",1.0,2
2467,n't money juice color could think guess wrong fine bought waste either throw show picture,632612deea431d67984bb9f7,amazon_food,"['rather_bad', 'rather_bad', 'bad']",0.7,-1
2468,n't money juice color guess think wrong fine bought could waste either throw show picture,632610f2a343b1e9a1c57875,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
2469,n't money juice color guess wrong could bought think fine waste throw either show picture,63260d16e534c8b0233e02e7,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
2470,n't money juice color think fine guess wrong could either bought waste throw show picture,63230cd743fb92a9d143ad75,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
2471,n't money juice color think guess wrong could fine bought waste either throw show picture,632614f52b0d3dba50171c10,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
2472,n't think money either juice fine color guess wrong waste could throw show end picture,632310c625d962cdec4c13db,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
2473,nasa anonymous science earth orbit mission code library image news moon reference access general graphics,631b8aad4b5288750cc71877,20newsgroups,"['bad', 'rather_good', 'good', 'good', 'rather_good']",0.4,1
2474,nasa center image graphics research internet server mike virginia font cancer health send archive news,631bb98579ac792348a805b7,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'good', 'rather_good']",0.6,-1
2475,nasa earth anonymous code orbit mission science library moon news access reference graphics command general,631b9648a6fa8975eb578dbc,20newsgroups,"['rather_good', 'bad', 'good', 'rather_bad', 'good']",0.4,2
2476,nasa earth mission orbit launch moon satellite shuttle lunar probe spacecraft mars flight astronomy solar,631b9a5317dc5fce149d1b14,20newsgroups,"['good', 'good', 'good', 'bad', 'good']",0.8,2
2477,nasa earth mission orbit moon shuttle satellite lunar flight launch mars probe solar astronomy alaska,631bb21d963148fe573f184d,20newsgroups,"['good', 'good', 'good', 'good', 'rather_good']",0.8,2
2478,nasa earth mission orbit moon shuttle satellite lunar flight launch mars probe solar astronomy alaska,631bb6faa5a57837b841d979,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2479,nasa earth mission orbit moon shuttle satellite lunar flight launch probe mars solar astronomy planetary,631b99e3939bfaaca56015d8,20newsgroups,"['good', 'rather_bad', 'good', 'good', 'good']",0.8,2
2480,nasa earth mission orbit moon shuttle satellite lunar flight launch probe mars solar science astronomy,631b8a349a4c0179fe9f987b,20newsgroups,"['good', 'good', 'rather_good', 'rather_bad', 'good']",0.6,2
2481,nasa earth mission orbit moon shuttle satellite lunar probe launch mars flight solar planetary surface,631b9050814e124a8fb05f40,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2482,nasa earth mission orbit moon shuttle satellite lunar probe launch mars solar planetary surface telescope,631bb763bd3239d091dd9e39,20newsgroups,"['good', 'rather_good', 'good', 'rather_bad', 'good']",0.6,2
2483,nasa earth orbit mission launch moon satellite shuttle lunar probe spacecraft flight mars rocket solar,631b9a5343fb92a9d1437918,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2484,nasa earth orbit mission launch satellite moon shuttle lunar probe flight spacecraft rocket mars solar,631b95e6f30064faf33e1a29,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2485,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,631b8a559bf9fbe525bc238b,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2486,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,631ba8d415ff0c23bc8b4939,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2487,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight probe spacecraft mars solar,631bb34d6b1d4613aec2d691,20newsgroups,"['good', 'good', 'rather_good', 'rather_bad', 'good']",0.6,2
2488,nasa earth orbit mission launch satellite moon shuttle lunar rocket flight spacecraft probe mars solar,631b9549939bfaaca5600f20,20newsgroups,"['good', 'good', 'good', 'rather_good', 'good']",0.8,2
2489,nasa earth orbit science mission library launch moon code news access reference shuttle general satellite,631b898cd45cf25c378484cc,20newsgroups,"['rather_good', 'good', 'good', 'rather_good', 'good']",0.6,2
2490,nasa launch mission satellite surface maybe friend propulsion probe three season baseball april moon mars,631bb32332591f66b7e678c5,20newsgroups,"['rather_good', 'rather_bad', 'good', 'rather_good', 'good']",0.4,1
2491,nasa launch mission surface shuttle satellite probe maybe orbiter radar field three propulsion ozone atmosphere,631ba26a9d15fbc6aae2089a,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2492,nasa launch orbit mission satellite moon earth shuttle rocket lunar flight spacecraft probe mars solar,631b983fad5963ae703bef22,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2493,nasa launch orbit satellite mission moon earth shuttle rocket lunar flight spacecraft probe mars solar,631b984360e7802f72e1e084,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2494,nasa mission earth orbit launch moon shuttle lunar satellite probe spacecraft absolute mars image science,631b85ab5a95b966a8e2f615,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2495,nasa mission earth orbit moon shuttle lunar satellite probe launch mars solar planetary telescope surface,631bba02d09411a0f20cd65a,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2496,nasa mission launch surface shuttle radar detector atmosphere field orbiter probe april ozone three pasadena,631bb42132591f66b7e67ad2,20newsgroups,"['rather_bad', 'good', 'bad', 'good', 'good']",0.6,2
2497,nasa orbit earth moon satellite lunar mission spacecraft solar shuttle project development mars probe planetary,631b963d60e7802f72e1ded0,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2498,nasa orbit earth satellite moon lunar mission shuttle spacecraft solar mars planetary flight astronomy project,631ba5136d9890a069a96392,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2499,nasa orbit earth satellite moon lunar mission shuttle spacecraft solar mars planetary flight astronomy project,631bb6bb19a5c21ffa457918,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2500,nasa orbit earth satellite moon mission lunar shuttle spacecraft solar mars planetary flight astronomy telescope,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2501,nasa orbit launch mission satellite moon earth shuttle rocket lunar flight probe spacecraft mars solar,631b9ba132b90885873fa415,20newsgroups,"['good', 'good', 'good', 'rather_bad', 'good']",0.8,2
2502,nasa orbit satellite earth moon lunar mission spacecraft shuttle solar mars planetary astronomy development project,631bb6b832591f66b7e67edb,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2503,nasa radar command detector antenna ball baalke loss surface vnews kelvin spacecraft april atmosphere galileo,631bb830cda35d2841a002ce,20newsgroups,"['bad', 'good', 'good', 'rather_bad', 'rather_bad']",0.4,0
2504,nasa radar detector command ball antenna baalke loss surface vnews kelvin spacecraft april atmosphere galileo,631bbb9a27e1a64b30544213,20newsgroups,"['rather_bad', 'rather_bad', 'bad', 'bad', 'bad']",0.6,-2
2505,nasa radar detector command ball antenna baalke loss surface vnews kelvin spacecraft april atmosphere galileo,631bbbf943fb92a9d1439d96,20newsgroups,"['good', 'rather_good', 'bad', 'good', 'good']",0.6,2
2506,nasa radar surface detector ball command antenna atmosphere baalke loss vnews april kelvin spacecraft field,631ba618f849c89c6187c087,20newsgroups,"['good', 'rather_good', 'bad', 'good', 'good']",0.6,2
2507,nasa radar surface detector mission ball launch atmosphere field shuttle antenna april probe baalke kelvin,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['good', 'rather_bad', 'good', 'good', 'good']",0.8,2
2508,nasa research center science launch earth satellite internet orbit national mission anonymous project address april,631b86f99bf9fbe525bc20fa,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2509,nasa research launch center science earth satellite orbit mission project national technology moon april general,631b93d13bd9fdae12156682,20newsgroups,"['good', 'rather_good', 'good', 'good', 'rather_good']",0.6,2
2510,nasa research science center launch earth satellite internet orbit national mission anonymous project address april,631b8612395a63a800f64986,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2511,nasa research science center launch earth satellite orbit anonymous mission internet national news general project,631b8baca6fa8975eb578207,20newsgroups,"['rather_good', 'good', 'good', 'good', 'good']",0.8,2
2512,nasa research science center launch earth satellite orbit internet national mission anonymous project april address,631b95224ac2fcd506e4781a,20newsgroups,"['rather_bad', 'good', 'rather_good', 'rather_good', 'good']",0.4,1
2513,nasa saturn fool liar crazy gsfc lawrence lunatic dealer originator advertising dealy marketing billboard gather,631ba618f849c89c6187c087,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
2514,nasa science anonymous earth orbit image mission news library research moon reference code center satellite,631b8daec8e7ef028f55ad5b,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2515,nasa science anonymous earth orbit mission image library code news moon reference general access research,631b8daf3bd9fdae12155f05,20newsgroups,"['rather_good', 'good', 'good', 'bad', 'good']",0.6,2
2516,nasa science earth anonymous orbit image mission research center news moon satellite reference library launch,631b8c83641d50abc7aa3cbb,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2517,nasa science earth anonymous research orbit center image mission news satellite moon launch reference contact,631b861264156252a092ee45,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2518,nasa science earth orbit mission launch library moon satellite news reference image shuttle access general,631b899af849c89c61879fd2,20newsgroups,"['good', 'rather_good', 'good', 'good', 'good']",0.8,2
2519,nasa science launch earth orbit research satellite mission center moon image reference contact news general,631b8dac5a95b966a8e2fd44,20newsgroups,"['good', 'good', 'good', 'rather_good', 'good']",0.8,2
2520,nasa science research center earth anonymous orbit launch satellite mission news image contact moon reference,631b882db0950bb2e7890d4e,20newsgroups,"['rather_good', 'good', 'good', 'good', 'good']",0.8,2
2521,nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,631b88354bb36217238dc46e,20newsgroups,"['good', 'rather_good', 'good', 'good', 'good']",0.8,2
2522,nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,631b8b91814e124a8fb05a0c,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2523,nasa science research center earth launch anonymous satellite orbit mission news internet contact general moon,631ba5b29d808e4716b46612,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
2524,nasa science research earth center anonymous orbit mission image satellite news launch moon reference contact,631ba289291a690c587530d9,20newsgroups,"['good', 'rather_bad', 'good', 'good', 'good']",0.8,2
2525,nasa shuttle launch catcher lopez spring april atmosphere ozone flight major centaur training titan crew,631ba4f16d9890a069a962f7,20newsgroups,"['bad', 'rather_bad', 'good', 'bad', 'good']",0.4,0
2526,natural list contains ingredient raw berry book usa herb gross report root aloe health passion,63230c1a23e8da342a2250ed,amazon_food,"['good', 'bad', 'bad']",0.7,-2
2527,natural list contains raw berry book usa herb gross site ingredient root report aloe question,632306afc52777f2b76a1197,amazon_food,"['good', 'rather_good', 'bad']",0.3,1
